peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1     0.0062800849                1                0                0
                2    0.00594153672      0.946091783           0.8673                1
                3    0.00563289103      0.896945044           1.7346                2
                4    0.00535355346      0.852465141           2.6019                3
                5    0.00508231498      0.809274884           3.4692                4
                6    0.00484054329      0.770776728           4.3365                5
                7    0.00460683437      0.733562435           5.2038                6
                8    0.00438743727      0.698627063           6.0711                7
                9     0.0041862825      0.666596482           6.9384                8
               10    0.00399388839      0.635960891           7.8057                9
               11     0.0038115754      0.606930553            8.673               10
               12    0.00363891217       0.57943678           9.5403               11
