Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1     0.0831519311                1
                2     0.0822869705       1.00364964
                3     0.0835578877       1.00364964
                4     0.0839911466       1.00182482
                5     0.0833680467       1.00364964
                6     0.0837593645       1.00182482
                7     0.0840413103       1.00364964
                8     0.0841945205       1.00182482
                9     0.0842879559       1.00364964
               10     0.0838560644       1.00182482
