Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.102620768                1
                2      0.107784173       1.01222494
                3      0.107518447       1.01466993
                4      0.112224558       1.01711491
                5       0.11495441       1.01711491
                6      0.116127237        1.0195599
                7      0.116520791        1.0195599
                8      0.116444044       1.02200489
                9       0.11616217       1.02200489
               10      0.115728989       1.02200489
               11      0.115241444       1.02200489
               12      0.114680146       1.02444988
