extracted simu data (only one row of particles
file structure:
  y  |  U (is v_x)  

0.475 0.0118264 
0.44996 0.0229324 
0.42492 0.0334515 
0.39988 0.0433616 
0.37485 0.0526618 
0.34983 0.0613555 
0.32482 0.0694437 
0.29981 0.076927 
0.27481 0.0838067 
0.249814 0.0900839 
0.224821 0.0957595 
0.199832 0.100835 
0.174846 0.105311 
0.149863 0.109188 
0.124882 0.112469 
0.099904 0.115152 
0.074926 0.117238 
0.04995 0.118728 
0.024975 0.119622 
0 0.11992 
-0.024975 0.119622 
-0.04995 0.118728 
-0.074926 0.117238 
-0.099904 0.115152 
-0.124882 0.112469 
-0.149863 0.109188 
-0.174846 0.105311 
-0.199832 0.100835 
-0.224821 0.0957595 
-0.249814 0.0900839 
-0.274811 0.0838067 
-0.299813 0.076927 
-0.32482 0.0694437 
-0.324821 0.0694438 
-0.349834 0.0613555 
-0.374855 0.0526618 
-0.399883 0.0433616 
-0.42492 0.0334515 
-0.449964 0.0229324 
-0.475002 0.0118264 
