peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1      0.059160798                1                0                0
                2     0.0570614172      0.964513988            0.586                1
                3     0.0552938457      0.934636576            1.172                2
                4     0.0534530745      0.903521864            1.758                3
                5     0.0516821852      0.873588372            2.344                4
                6     0.0494855615      0.836458655            2.928       4.99658703
                7     0.0480368056       0.81197021            3.514       5.99658703
                8     0.0462895612       0.78243639            4.098       6.99317406
                9     0.0443813897      0.750182405            4.682       7.98976109
               10      0.042401162      0.716710447            5.268       8.98976109
               11     0.0404038036      0.682948928            5.854       9.98976109
               12     0.0384326273      0.649629968            6.438       10.9863481
               13      0.036512475       0.61717347            7.024       11.9863481
               14     0.0346600922      0.585862486             7.61       12.9863481
               15     0.0328863073      0.555880049            8.196       13.9863481
               16     0.0311968116       0.52732236            8.784       14.9897611
               17     0.0295936124      0.500223347             9.37       15.9897611
               18     0.0280755161      0.474562836            9.956       16.9897611
