Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.111637572                1
                2      0.110761719       1.00502513
                3      0.111557918       1.01005025
                4      0.111783615       1.00502513
                5      0.111938201       1.00502513
                6      0.112004145       1.00502513
                7      0.112025609       1.00502513
                8      0.112021702       1.00502513
                9      0.112002073       1.00502513
               10       0.11197252       1.00502513
               11      0.111937005       1.00502513
