peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1       0.05843243                1                0                0
                2     0.0337404586      0.577426929           0.1668                1
                3     0.0192815889      0.329980952           0.3376       2.02398082
                4     0.0110239258      0.188661088           0.5088       3.05035971
                5     0.0063003134      0.107822204             0.68       4.07673861
                6     0.0035994962     0.0616010014           0.8512       5.10311751
                7    0.00205602946     0.0351864446           1.0224        6.1294964
                8    0.00117428042     0.0200963818           1.1932       7.15347722
                9   0.000670641782     0.0114772188           1.3644       8.17985612
               10   0.000382991707    0.00655443744           1.5356       9.20623501
               11   0.000218713349    0.00374301307           1.7068       10.2326139
               12   0.000124897134     0.0021374626            1.878       11.2589928
