extracted simu data (only one row of particles
file structure:
  x  |  T  

0.9875 1 
0.9625 1 
0.9375 1 
0.9125 1 
0.8875 1 
0.8625 1 
0.8375 1 
0.8125 1 
0.7875 1 
0.7625 1 
0.7375 1 
0.7125 1 
0.6875 1 
0.6625 0.999983 
0.6375 0.998823 
0.6125 0.990308 
0.5875 0.964614 
0.5625 0.894966 
0.5375 0.77703 
0.5125 0.595585 
0.4875 0.404415 
0.4625 0.22297 
0.4375 0.105034 
0.4125 0.0353858 
0.3875 0.00969235 
0.3625 0.00117666 
0.3375 1.68659e-05 
0.3125 5.2487e-35 
0.2875 1.94194e-65 
0.2625 3.48294e-96 
0.2375 3.04663e-127 
0.2125 0 
0.1875 0 
0.1625 0 
0.1375 0 
0.1125 0 
0.0875 0 
0.0625 0 
0.0375 0 
0.0125 0 
