extracted simu data (only one row of particles
file structure:
  x  |  T  

0.99 1 
0.97 1 
0.95 1 
0.93 1 
0.91 1 
0.89 1 
0.87 1 
0.85 1 
0.83 1 
0.81 1 
0.79 1 
0.77 1 
0.75 1 
0.73 1 
0.71 1 
0.69 1 
0.67 1 
0.65 1 
0.63 1 
0.61 1 
0.59 1 
0.57 1 
0.55 0.999806 
0.53 0.985603 
0.51 0.816411 
0.49 0.183589 
0.47 0.0143967 
0.45 0.000194462 
0.43 1.41837e-34 
0.41 0 
0.39 0 
0.37 0 
0.35 0 
0.33 0 
0.31 0 
0.29 0 
0.27 0 
0.25 0 
0.23 0 
0.21 0 
0.19 0 
0.17 0 
0.15 0 
0.13 0 
0.11 0 
0.09 0 
0.07 0 
0.05 0 
0.03 0 
0.01 0 
