peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1      0.059160798                1                0                0
                2     0.0473254706      0.799946454            0.419                1
                3     0.0377717964      0.638459887            0.843       2.01193317
                4     0.0301642437      0.509868777            1.266       3.02147971
                5     0.0240964728      0.407304729             1.69       4.03341289
                6     0.0192527868      0.325431493            2.113       5.04295943
                7     0.0153833524      0.260026114            2.536       6.05250597
                8     0.0122918158      0.207769608             2.96       7.06443914
                9    0.00982202247      0.166022481            3.383       8.07398568
               10    0.00784834473      0.132661238            3.806       9.08353222
               11    0.00627116762       0.10600208             4.23       10.0954654
               12    0.00501115551     0.0847039878            4.653       11.1050119
