Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.200053546                1
                2      0.201871721       1.01193317
                3      0.201408284       1.00954654
                4      0.201157734       1.01193317
                5      0.201012241       1.00954654
                6      0.200980484       1.00954654
                7      0.200966377       1.01193317
                8      0.200929901       1.00954654
                9      0.200944128       1.00954654
               10      0.200956656       1.01193317
               11      0.200921453       1.00954654
