Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1     0.0991268905                1
                2      0.101031486       1.00963855
                3       0.10400256       1.00963855
                4      0.106189513       1.00963855
                5      0.108416563       1.01204819
                6      0.109331152       1.01204819
                7      0.109588716       1.01204819
                8      0.109516755       1.01204819
                9      0.109276883       1.01204819
               10      0.108921608       1.01445783
               11      0.107172093       1.01204819
