Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.100219992                1
                2      0.105270634                1
                3       0.11472361      0.997635934
                4      0.123110619      0.997635934
                5      0.127796705      0.997635934
                6      0.128990234      0.995271868
                7      0.125454124      0.997635934
                8      0.123278217      0.997635934
                9      0.121115401      0.995271868
               10      0.116275825      0.997635934
               11      0.114914111      0.997635934
