peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1       0.05914298                1                0                0
                2      0.053215671      0.899780008            0.846                1
                3     0.0476136236      0.805059596            1.692                2
                4     0.0421512168      0.712700253            2.536       2.99763593
                5     0.0369619544      0.624959283             3.38       3.99527187
                6     0.0322383384      0.545091546            4.224        4.9929078
                7     0.0280799076       0.47478006            5.066       5.98817967
                8     0.0245571674      0.415216944             5.91        6.9858156
                9     0.0215298036      0.364029739            6.754       7.98345154
               10     0.0189222128      0.319940132            7.596        8.9787234
               11     0.0167220169      0.282738829             8.44       9.97635934
               12     0.0148004212      0.250248148            9.284       10.9739953
