title='particle position' 
variables=x, rho, p, U, e 
           1.975           0.125             0.1               0               2  599
            1.96           0.125             0.1               0               2  598
           1.945           0.125             0.1               0               2  597
            1.93           0.125             0.1               0               2  596
           1.915           0.125             0.1               0               2  595
             1.9           0.125             0.1               0               2  594
           1.885           0.125             0.1               0               2  593
            1.87           0.125             0.1               0               2  592
           1.855           0.125             0.1               0               2  591
            1.84           0.125             0.1               0               2  590
           1.825           0.125             0.1               0               2  589
            1.81           0.125             0.1               0               2  588
           1.795           0.125             0.1               0               2  587
            1.78           0.125             0.1               0               2  586
           1.765           0.125             0.1               0               2  585
            1.75           0.125             0.1               0               2  584
           1.735           0.125             0.1               0               2  583
            1.72           0.125             0.1               0               2  582
           1.705           0.125             0.1               0               2  581
            1.69           0.125             0.1               0               2  580
           1.675           0.125             0.1               0               2  579
            1.66           0.125             0.1               0               2  578
           1.645           0.125             0.1               0               2  577
            1.63           0.125             0.1               0               2  576
           1.615           0.125             0.1               0               2  575
             1.6           0.125             0.1               0               2  574
           1.585           0.125             0.1               0               2  573
            1.57           0.125             0.1               0               2  572
           1.555           0.125             0.1               0               2  571
            1.54           0.125             0.1               0               2  570
           1.525           0.125             0.1               0               2  569
            1.51           0.125             0.1               0               2  568
           1.495           0.125             0.1               0               2  567
            1.48           0.125             0.1               0               2  566
           1.465           0.125             0.1               0               2  565
            1.45           0.125             0.1               0               2  564
           1.435           0.125             0.1               0               2  563
            1.42           0.125             0.1               0               2  562
           1.405           0.125             0.1               0               2  561
            1.39           0.125             0.1               0               2  560
           1.375           0.125             0.1               0               2  559
            1.36           0.125             0.1               0               2  558
           1.345           0.125             0.1               0               2  557
            1.33           0.125             0.1               0               2  556
           1.315           0.125             0.1               0               2  555
             1.3           0.125             0.1               0               2  554
           1.285           0.125             0.1               0               2  553
            1.27           0.125             0.1               0               2  552
           1.255           0.125             0.1               0               2  551
            1.24           0.125             0.1               0               2  550
           1.225           0.125             0.1               0               2  549
            1.21           0.125             0.1               0               2  548
           1.195           0.125             0.1               0               2  547
            1.18           0.125             0.1               0               2  546
           1.165           0.125             0.1               0               2  545
            1.15           0.125             0.1               0               2  544
           1.135           0.125             0.1               0               2  543
            1.12           0.125             0.1               0               2  542
           1.105           0.125             0.1               0               2  541
            1.09           0.125             0.1               0               2  540
           1.075           0.125             0.1               0               2  539
            1.06           0.125             0.1               0               2  538
           1.045           0.125             0.1               0               2  537
            1.03           0.125             0.1               0               2  536
