peak velocity for each period and corresponding time
period number | peak velocity | adimensional peak velocity| time |adimensional time 
                1      0.059089536                1                0                0
                2     0.0546860169      0.925477176            0.642                1
                3     0.0505786532      0.855966329            1.288       2.00623053
                4     0.0467746378      0.791589188            1.932       3.00934579
                5     0.0432508573      0.731954593            2.576       4.01246106
                6     0.0399891081      0.676754478             3.22       5.01557632
                7     0.0369712914      0.625682547            3.864       6.01869159
                8     0.0341820536      0.578478965             4.51       7.02492212
                9     0.0316025912       0.53482551            5.154       8.02803738
               10     0.0292172024      0.494456453            5.798       9.03115265
               11     0.0270114999      0.457128313            6.442       10.0342679
               12     0.0249720872      0.422614373            7.086       11.0373832
               13      0.023086518      0.390703999             7.73       12.0404984
               14     0.0213437836      0.361210885            8.376        13.046729
               15     0.0197330833      0.333952247             9.02       14.0498442
               16      0.018243902      0.308750131            9.664       15.0529595
