Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1     0.0745228241                1
                2      0.075108116       1.00623053
                3      0.075209899       1.00311526
                4     0.0753352814       1.00311526
                5     0.0754146716       1.00311526
                6     0.0754659667       1.00311526
                7     0.0754433425       1.00623053
                8      0.075462476       1.00311526
                9     0.0754807979       1.00311526
               10      0.075493282       1.00311526
               11     0.0755016459       1.00311526
               12     0.0755070726       1.00311526
               13     0.0754871046       1.00623053
               14     0.0754646098       1.00311526
               15     0.0754662248       1.00311526
