Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.105132794                1
                2      0.114433036      0.997727273
                3      0.131054843      0.993181818
                4      0.144028701      0.995454545
                5      0.147773807      0.995454545
                6      0.143944998      0.993181818
                7      0.139631097      0.993181818
                8      0.134490426      0.993181818
                9      0.129196753      0.995454545
               10      0.125775984      0.990909091
               11      0.120450731      0.995454545
