Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.102133402                1
                2      0.106542044       1.00921659
                3      0.111692623       1.01382488
                4      0.116986418       1.01382488
                5      0.120865731       1.01612903
                6      0.122221152       1.01612903
                7      0.122428847       1.01843318
                8      0.122028843       1.01843318
                9      0.120387816       1.01843318
               10      0.118930723       1.02073733
               11      0.118009043       1.02073733
