      0.510966501                0                1                1                0              2.5
      0.648920672                0                1                1                0              2.5
      0.708592817                0                1                1                0              2.5
      0.749924201                0                1                1                0              2.5
      0.780382146                0                1                1                0              2.5
      0.804904496                0                1                1                0              2.5
      0.827369195                0                1                1                0              2.5
      0.845931327                0                1                1                0              2.5
      0.861995633                0                1                1                0              2.5
      0.877642944                0                1                1                0              2.5
       0.89310185                0                1                1                0              2.5
      0.908205825                0                1                1                0              2.5
      0.923444535                0                1                1                0              2.5
      0.938609463                0                1                1                0              2.5
      0.952589295                0                1                1                0              2.5
      0.964828457                0                1                1                0              2.5
      0.976449167                0                1                1                0              2.5
      0.987736366                0                1                1                0              2.5
       0.99821309                0                1                1                0              2.5
       1.00855455                0                1                1                0              2.5
       1.01813324                0                1                1                0              2.5
       1.02705866                0                1                1                0              2.5
       1.03594817                0                1                1                0              2.5
       1.04414731                0                1                1                0              2.5
       1.05231317                0                1                1                0              2.5
       1.05999718                0                1                1                0              2.5
         1.067665                0                1                1                0              2.5
        1.0751072                0                1                1                0              2.5
       1.08249128                0                1                1                0              2.5
       1.08939053                0                1                1                0              2.5
       1.09647334                0                1                1                0              2.5
       1.10328955                0                1                1                0              2.5
       1.10971147                0                1                1                0              2.5
       1.11627832                0                1                1                0              2.5
       1.12238785                0                1                1                0              2.5
       1.12858269                0                1                1                0              2.5
       1.13461241                0                1                1                0              2.5
       1.14019193                0                1                1                0              2.5
       1.14616934                0                1                1                0              2.5
       1.15165001                0                1                1                0              2.5
       1.15701681                0                1                1                0              2.5
       1.16246998                0                1                1                0              2.5
       1.16767377                0                1                1                0              2.5
       1.17266763                0                1                1                0              2.5
       1.17793479                0                1                1                0              2.5
       1.18282279                0                1                1                0              2.5
       1.18776002                0                1                1                0              2.5
       1.19256285                0                1                1                0              2.5
       1.19742156                0                1                1                0              2.5
       1.20184674                0                1                1                0              2.5
       1.20648331                0                1                1                0              2.5
       1.21113516                0                1                1                0              2.5
       1.21545417                0                1                1                0              2.5
       1.21999902                0                1                1                0              2.5
       1.22434307                0                1                1                0              2.5
       1.22875934                0                1                1                0              2.5
       1.23320579                0                1                1                0              2.5
       1.23723095                0                1                1                0              2.5
       1.24171915                0                1                1                0              2.5
        1.2460281                0                1                1                0              2.5
       1.24974053                0                1                1                0              2.5
       1.25429378                0                1                1                0              2.5
