Damping and periodic time
period number (1 means: damping between period 1 and 2,...) | damping | periodic time (normalized with T of first period
                1      0.105964504                1
                2      0.105760756       1.00475059
                3      0.106730444       1.00475059
                4      0.107039089       1.00475059
                5      0.107117681       1.00475059
                6      0.107091994        1.0023753
                7      0.107048093       1.00475059
                8       0.10701545       1.00475059
                9      0.106980208       1.00475059
               10      0.106896533        1.0023753
               11      0.106848092       1.00475059
